,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,outcome,treated,matched,true_effect
289,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35.24399976778222,0,0,0.0
290,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,10.475894970125328,0,0,0.0
291,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.4666682325413323,0,0,0.0
292,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.297361679969802,0,0,0.0
293,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,13.428594965213232,0,0,0.0
294,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,29.56314692006202,0,0,0.0
295,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,34.13792691612624,0,0,0.0
296,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,29.494795021033504,0,0,0.0
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5530427963552358,0,0,0.0
298,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,31.359124397687427,0,0,0.0
299,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,15.216845067584364,0,0,0.0
300,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,29.50516455627493,0,0,0.0
301,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,33.75205241497025,0,0,0.0
302,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,40.30785477969409,0,0,0.0
303,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,12.540877685412601,0,0,0.0
304,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,31.899121553134755,0,0,0.0
305,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,18.859807230202666,0,0,0.0
306,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-3.62048326232272,0,0,0.0
307,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,11.157252863393069,0,0,0.0
308,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,40.655099966221044,0,0,0.0
309,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8.150390758991724,0,0,0.0
310,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34.13234319856035,0,0,0.0
311,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,34.40294829870135,0,0,0.0
312,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.34210195541258,0,0,0.0
313,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9.378284976472424,0,0,0.0
314,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,33.37510365146528,0,0,0.0
315,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,44.338007083220205,0,0,0.0
316,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,27.3897522056477,0,0,0.0
317,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40.870788333901146,0,0,0.0
318,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9.42769466256304,0,0,0.0
319,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,43.02057603941616,0,0,0.0
320,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.011478015991537,0,0,0.0
321,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,14.678614595989941,0,0,0.0
322,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,45.47989412572608,0,0,0.0
323,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,32.82076690583726,0,0,0.0
324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25.197273442188212,0,0,0.0
325,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.223711432614471,0,0,0.0
326,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,27.07342608163152,0,0,0.0
327,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,49.95170429507615,0,0,0.0
328,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,44.846466088202675,0,0,0.0
329,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19.194403843895653,0,0,0.0
330,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,31.35001287906205,0,0,0.0
331,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30.335454946627408,0,0,0.0
332,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.18120161845751018,0,0,0.0
333,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,38.13724809794965,0,0,0.0
334,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,43.12651873929865,0,0,0.0
335,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,27.247590795805813,0,0,0.0
336,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,51.20562851632563,0,0,0.0
337,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,41.158981546845105,0,0,0.0
338,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,31.81270484617191,0,0,0.0
339,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,17.540486388259502,0,0,0.0
340,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.404792415555463,0,0,0.0
341,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.982975101048385,0,0,0.0
342,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,41.95676813317351,0,0,0.0
343,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.46949187998718,0,0,0.0
344,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.58562952566629,0,0,0.0
345,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,19.131980596324244,0,0,0.0
346,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.515894484948157,0,0,0.0
347,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,31.247871591614167,0,0,0.0
348,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6.293412629723524,0,0,0.0
349,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.9144320790986225,0,0,0.0
350,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.649367757653792,0,0,0.0
351,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,24.715645889499942,0,0,0.0
352,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.026184153559637,0,0,0.0
353,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14.615123236169282,0,0,0.0
354,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,36.95546340254846,0,0,0.0
355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.425121467258872,0,0,0.0
356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.81158285155627,0,0,0.0
357,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,24.299514306630332,0,0,0.0
358,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,21.874207847460976,0,0,0.0
359,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,35.14597464914788,0,0,0.0
360,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.053106331593746,0,0,0.0
361,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,11.200806228904565,0,0,0.0
362,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,24.848950935268192,0,0,0.0
363,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.558856269556386,0,0,0.0
364,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.103026049700489,0,0,0.0
365,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,30.190613204258447,0,0,0.0
366,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13.239668736233682,0,0,0.0
367,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,34.33589931503401,0,0,0.0
368,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.7202992081837944,0,0,0.0
369,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,41.11261059113267,0,0,0.0
370,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9.730633788320958,0,0,0.0
371,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,50.968772053296554,0,0,0.0
372,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,44.77119944110659,0,0,0.0
373,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,25.210711452347176,0,0,0.0
374,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,31.298947846191687,0,0,0.0
375,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,38.89872366970824,0,0,0.0
376,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,19.407433331064713,0,0,0.0
377,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,22.08853839087232,0,0,0.0
378,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3980261318530633,0,0,0.0
379,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,22.13293079522933,0,0,0.0
380,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,28.935979944970207,0,0,0.0
381,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,32.85184908135012,0,0,0.0
382,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,37.19460612575687,0,0,0.0
383,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,26.49972980507962,0,0,0.0
384,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,18.9889055352759,0,0,0.0
385,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,36.595726203784146,0,0,0.0
386,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,19.25860556075976,0,0,0.0
387,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,19.229959172494915,0,0,0.0
388,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,39.252410112499184,0,0,0.0
389,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,12.55385750858029,0,0,0.0
390,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,32.48889208109551,0,0,0.0
391,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,31.710688724836192,0,0,0.0
392,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.2776562277297465,0,0,0.0
393,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,37.2310528702598,0,0,0.0
394,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,23.879189604338794,0,0,0.0
395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1404148585086167,0,0,0.0
396,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,45.714314712903956,0,0,0.0
397,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,35.84959537166941,0,0,0.0
398,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,35.927988459773324,0,0,0.0
399,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.200199877952302,0,0,0.0
400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.692886653265987,0,0,0.0
401,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,31.448044701349552,0,0,0.0
402,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.146013844673699,0,0,0.0
403,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,27.909614122747044,0,0,0.0
404,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,11.514742785388702,0,0,0.0
405,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,26.285827704198837,0,0,0.0
406,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15.672952616179156,0,0,0.0
407,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.56583680725264,0,0,0.0
408,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,27.18794245198027,0,0,0.0
409,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,22.682610621350204,0,0,0.0
410,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,15.774603347808412,0,0,0.0
411,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,18.6221024433455,0,0,0.0
412,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.649509731486035,0,0,0.0
413,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20.450733107016816,0,0,0.0
414,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,33.34644381436235,0,0,0.0
415,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14.906935773660926,0,0,0.0
416,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0531055122457524,0,0,0.0
417,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,18.944403558981666,0,0,0.0
418,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,31.84177189849554,0,0,0.0
419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.405862695661153,0,0,0.0
420,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,11.052359310059016,0,0,0.0
421,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,31.973268195699248,0,0,0.0
422,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,24.794076601889714,0,0,0.0
423,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,23.235803643347733,0,0,0.0
424,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,35.71756244107807,0,0,0.0
425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5420580599941763,0,0,0.0
426,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,40.834319817643674,0,0,0.0
427,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.025650129240839,0,0,0.0
428,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,34.89497839372068,0,0,0.0
429,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,60.32558550197725,0,0,0.0
430,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,36.3769420993657,0,0,0.0
431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.596469686783232,0,0,0.0
432,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,21.926950444509515,0,0,0.0
433,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35.34250626299624,0,0,0.0
434,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,18.496790325593352,0,0,0.0
435,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,18.03031587698105,0,0,0.0
436,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,39.080369388991386,0,0,0.0
437,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,20.363157593175973,0,0,0.0
438,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,36.14006244274147,0,0,0.0
439,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,25.022962596321953,0,0,0.0
440,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,25.842970792799996,0,0,0.0
441,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26.050019485277964,0,0,0.0
442,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,20.239572845099012,0,0,0.0
443,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.286696827681979,0,0,0.0
444,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,31.681171372376117,0,0,0.0
445,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,34.02957574416652,0,0,0.0
446,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,52.51530819823911,0,0,0.0
447,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.445083371794446,0,0,0.0
448,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,47.348769717472905,0,0,0.0
449,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,15.404006167668346,0,0,0.0
450,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,30.094409042777002,0,0,0.0
451,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.164882797462639,0,0,0.0
452,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14.574351143832486,0,0,0.0
453,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14.69412035120591,0,0,0.0
454,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,33.498155549916895,0,0,0.0
455,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,44.485981112486414,0,0,0.0
456,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,16.32642122095035,0,0,0.0
457,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,31.13594678185739,0,0,0.0
458,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,19.00915511681603,0,0,0.0
459,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,27.813175377223736,0,0,0.0
460,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,31.786471005061788,0,0,0.0
461,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,18.77574389680989,0,0,0.0
462,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,47.50586393959243,0,0,0.0
463,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27.478382861802057,0,0,0.0
464,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.646559454812646,0,0,0.0
465,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,50.03833086246986,0,0,0.0
466,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,13.185427040140803,0,0,0.0
467,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,41.36897320398173,0,0,0.0
468,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23.248402176244866,0,0,0.0
469,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,40.299465632492286,0,0,0.0
470,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,21.785944973031075,0,0,0.0
471,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.877879612997283,0,0,0.0
472,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,19.754422928360395,0,0,0.0
473,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.883515323570597,0,0,0.0
474,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15.55278618775227,0,0,0.0
475,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.6670968606843442,0,0,0.0
476,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,44.30202653221592,0,0,0.0
477,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,41.35753160335907,0,0,0.0
478,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,26.610400520397356,0,0,0.0
479,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,40.73148298762515,0,0,0.0
480,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,29.51912748416593,0,0,0.0
481,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24.409048476615105,0,0,0.0
482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.715437173962851,0,0,0.0
483,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,45.70899711947739,0,0,0.0
484,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,30.294941416304592,0,0,0.0
485,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.67524861555436,0,0,0.0
486,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,24.122979475855775,0,0,0.0
487,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,34.963008796609316,0,0,0.0
488,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,25.211724849105156,0,0,0.0
489,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,52.17079796291648,0,0,0.0
490,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,52.81394546824592,0,0,0.0
491,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.43616658006176,0,0,0.0
492,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,30.32705447973786,0,0,0.0
493,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,17.412603520790796,0,0,0.0
494,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.481621927803015,0,0,0.0
495,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,41.87816478668334,0,0,0.0
496,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,36.84270426528713,0,0,0.0
497,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,27.77901971036347,0,0,0.0
498,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,26.997531080528148,0,0,0.0
499,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,14.392672285545517,0,0,0.0
500,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,51.44409808241743,0,0,0.0
501,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,41.488402233953515,0,0,0.0
502,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,28.185018521286896,0,0,0.0
503,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,15.625355877456185,0,0,0.0
504,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,30.50613402710524,0,0,0.0
505,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,12.654169190339962,0,0,0.0
506,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,37.165524047793824,0,0,0.0
507,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.81272673477544,0,0,0.0
508,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,21.57450467550093,0,0,0.0
509,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,25.205671086533407,0,0,0.0
510,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,36.48098876730121,0,0,0.0
511,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,55.79331829530326,0,0,0.0
512,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,4.270302100563,0,0,0.0
513,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,27.440361187567582,0,0,0.0
514,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,30.979516904061406,0,0,0.0
515,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13.38402758944157,0,0,0.0
516,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.286629290228035,0,0,0.0
517,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,37.40484434386436,0,0,0.0
518,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.623287974107703,0,0,0.0
519,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,61.73643262832567,0,0,0.0
520,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,46.17925417912368,0,0,0.0
521,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,53.12296407937428,0,0,0.0
522,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5208465026535105,0,0,0.0
523,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,37.76005282302725,0,0,0.0
524,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,37.801474594990246,0,0,0.0
525,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,48.8316884263357,0,0,0.0
526,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,49.20490538520648,0,0,0.0
527,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,39.44327504610899,0,0,0.0
528,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,30.44428818085507,0,0,0.0
529,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,36.60173232939657,0,0,0.0
530,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,19.75180203833507,0,0,0.0
531,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,12.246326714168458,0,0,0.0
532,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,24.603999813443643,0,0,0.0
533,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,38.67603930839175,0,0,0.0
534,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,56.830008522080234,0,0,0.0
535,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,41.00382166241801,0,0,0.0
536,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,37.37653459282071,0,0,0.0
537,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,45.0856734700958,0,0,0.0
538,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30.367414526225904,0,0,0.0
539,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,37.63054030169299,0,0,0.0
540,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,8.419006810127504,0,0,0.0
541,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,50.321976260331766,0,0,0.0
542,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,24.764403254706085,0,0,0.0
543,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,36.13316138810776,0,0,0.0
544,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,27.281421714792167,0,0,0.0
545,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,30.058659153395435,0,0,0.0
546,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,31.775848445416585,0,0,0.0
547,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,35.81996804406967,0,0,0.0
548,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-4.286343331346277,0,0,0.0
549,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.337701350839394,0,0,0.0
550,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31.516982754703356,0,0,0.0
551,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20.991485227482535,0,0,0.0
552,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,31.17686821481522,0,0,0.0
553,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,47.68597787529557,0,0,0.0
554,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.780150197836841,0,0,0.0
555,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,33.12916004625473,0,0,0.0
556,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,46.65098849260411,0,0,0.0
557,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.88206926124702,0,0,0.0
558,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1.5048666801501813,0,0,0.0
559,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.014006318125514,0,0,0.0
560,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,12.45982448987251,0,0,0.0
561,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,19.621886910049714,0,0,0.0
562,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,22.628951345768527,0,0,0.0
563,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,25.813547884668296,0,0,0.0
564,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,15.085176860884044,0,0,0.0
565,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,23.654833248589977,0,0,0.0
566,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,27.374364981924742,0,0,0.0
567,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,32.274524982007115,0,0,0.0
568,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,21.33920706365791,0,0,0.0
569,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,36.48173294823745,0,0,0.0
570,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,18.882118758205944,0,0,0.0
571,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,46.18949799347971,0,0,0.0
572,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.04833784618814274,0,0,0.0
573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.56001484394029,0,0,0.0
574,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,18.825610178743087,0,0,0.0
575,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9.24626706038566,0,0,0.0
576,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,42.550076583249535,0,0,0.0
577,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.320149394172854,0,0,0.0
578,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,30.611238526060614,0,0,0.0
